Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
6,Medicaid/Home Health Care ($),State,7,Rocky Mountains,Idaho,51.113,70.114,90.431,100.099,120.991,141.478,137.153,139.036,175.826,136.293,103.458,111.518,173.964,152.78,151.567,163.143,190.748,216.824,195.991,7.8
6,Medicaid/Home Health Care ($),State,7,Rocky Mountains,Montana,61.921,82.081,104.831,98.658,115.205,91.937,131.809,143.893,119.451,155.574,205.958,180.729,180.555,216.68,239.544,268.413,306.01,363.418,417.238,11.2
6,Medicaid/Home Health Care ($),State,7,Rocky Mountains,Utah,16.394,16.448,22.088,25.182,33.083,33.702,22.031,33.682,41.829,37.404,39.38,52.547,74.902,95.629,119.303,120.647,139.669,157.988,151.343,13.1
6,Medicaid/Home Health Care ($),State,7,Rocky Mountains,Wyoming,17.71,18.093,21.865,31.334,47.886,57.315,59.436,67.8,57.289,63.495,67.673,62.48,63.058,62.807,67.692,72.682,77.779,85.291,92.242,9.6
6,Medicaid/Home Health Care ($),Region,8,Far West,,6.426,7.535,27.035,74.449,91.168,107.897,133.59,146.893,172.639,198.888,221.549,253.728,271.227,354.215,419.003,508.062,569.73,634.269,659.044,29.3
6,Medicaid/Home Health Care ($),State,8,Far West,Alaska,7.573,10.271,16.541,22.306,33.255,37.734,46.951,28.021,24.472,41.85,38.435,111.824,229.036,384.31,516.82,473.92,277.926,302.369,322.467,23.2
6,Medicaid/Home Health Care ($),State,8,Far West,California,3.187,4.018,25.239,79.172,94.198,111.987,140.638,165.609,197.593,223.819,247.268,281.501,296.142,387.725,460.92,559.112,620.171,690.115,730.883,35.2
6,Medicaid/Home Health Care ($),State,8,Far West,Hawaii,3.544,6.03,11.51,24.943,81.677,95.803,51.558,23.371,21.161,31.02,31.457,18.513,15.215,17.493,21.244,18.398,24.422,39.174,15.973,8.7
6,Medicaid/Home Health Care ($),State,8,Far West,Nevada,58.441,76.437,85.933,67.451,57.686,66.134,80.448,92.093,118.885,126.156,132.818,177.637,244.506,317.567,390.781,479.363,542.797,565.662,469.136,12.3
6,Medicaid/Home Health Care ($),State,8,Far West,Oregon,15.088,16.157,22.244,32.507,60.926,85.015,99.285,57.468,42.559,36.866,36.9,48.517,52.714,79.516,62.444,150.146,203.926,249.541,173.026,14.5
6,Medicaid/Home Health Care ($),State,8,Far West,Washington,27.765,27.61,41.349,67.456,92.547,100.657,121.316,105.593,118.059,137.666,168.331,191.632,213.463,257.854,289.439,327.952,419.089,475.475,460.097,16.9
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),United States,0,United States,,240.952,240.654,250.88,270.143,298.17,334.453,381.234,444.587,516.602,578.586,633.909,679.516,747.774,801.899,792.076,415.281,397.426,400.731,394.562,2.8
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),Region,1,New England,,257.005,286.608,292.418,353.242,397.41,409.641,451.785,507.099,580.46,662.992,720.467,736.221,834.711,860.644,837.438,335.745,282.735,335.556,304.85,1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Connecticut,249.596,309.826,339.196,363.833,373.95,359.252,411.864,474.087,534.441,635.415,674.097,725.024,757.397,812.775,850.357,285.605,301.886,602.072,560.31,4.6
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Maine,308.058,303.57,333.35,360.682,404.511,479.22,538.064,635.015,730.801,877.828,702.688,568.433,853.092,758.536,705.923,387.281,332.719,380.37,293.408,-0.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Massachusetts,260.403,313.645,282.582,356.371,425.038,419.409,447.143,500.511,564.416,613.666,713.452,752.823,832.707,823.044,787.377,357.17,266.655,257.457,238.293,-0.5
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,New Hampshire,323.989,307.481,330.257,344.583,385.923,435.155,488.308,586.169,684.53,816.873,905.547,815.634,888.345,922.19,880.303,405.003,376.214,379.254,396.914,1.1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Rhode Island,177.343,145.26,195.939,336.519,355.794,429.014,540.589,570.638,669.289,726.367,836.771,951.783,1024.752,1224.169,1270.015,453.569,394.991,320.466,270.236,2.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Vermont,280.005,261.698,282.306,299.541,312.137,349.901,355.137,351.724,450.81,625.364,680.935,736.631,798.937,988.615,852.967,19.748,23.374,12.613,14.031,-15.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),Region,2,Mideast,,290.747,280.36,299.258,327.933,363.731,404.828,457.223,609.796,719.924,846.136,959.622,1027.95,1147.09,1270.223,1289.163,758.786,698.373,736.52,757.919,5.5
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,Delaware,212.834,200.722,216.05,245.775,276.176,331.039,369.99,437.306,495.298,561.08,609.27,723.99,649.581,693.242,566.124,472.473,402.23,423.548,387.13,3.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,District of Columbia,189.274,188.664,188.835,210.001,248.887,245.46,290.432,347.112,408.629,525.085,550.998,657.188,736.267,858.016,844.711,609.329,451.336,486.923,658.556,7.2
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,Maryland,252.788,251.209,259.023,283.404,305.466,283.614,246.073,466.016,479.98,510.198,648.963,707.039,854.471,926.132,988.178,502.78,606.431,667.583,538.297,4.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,New Jersey,372.832,370.694,378.914,378.446,456.392,546.241,633.944,719.122,866.7,970.684,949.85,1105.956,1276.274,1496.539,1625.106,853.266,692.26,795.695,742.048,3.9
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,New York,284.907,266.235,278.513,301.883,334.847,381.888,444.424,588.87,688.675,877.255,978.618,1020.809,1096.309,1221.394,1212.975,844.751,775.464,812.731,867.892,6.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,Pennsylvania,285.811,282.952,325.357,380.694,404.818,444.317,528.601,676.659,838.378,897.516,1102.067,1184.344,1402.885,1503.127,1533.91,633.842,596.153,605.521,633.691,4.5
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),Region,3,Great Lakes,,242.268,251.653,255.065,270.463,302.856,350.627,395.274,464.998,486.438,565.698,631.432,702.561,745.053,750.519,757.884,350.531,316.227,297.559,322.702,1.6
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Illinois,168.292,216.438,202.569,202.86,253.156,274.971,310.667,363.608,440.297,477.04,517.942,710.31,742.047,650.121,795.33,279.151,353.329,289.438,406.432,5
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Indiana,451.723,424.18,404.128,415.4,403.096,504.664,578.783,646.511,687.755,750.626,814.993,835.429,819.718,852.398,883.633,343.158,355.31,270.126,294.204,-2.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Michigan,216.044,202.842,207.396,241.595,273.651,323.113,334.373,403.169,226.759,351.859,424.02,413.484,431.096,466.171,399.666,204.553,189.69,154.822,142.592,-2.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Ohio,243.18,238.082,257.913,279.356,342.59,410.809,501.023,586.181,683.423,781.487,859.673,895.43,992.243,1083.069,1003.846,598.569,407.385,392.884,357.931,2.2
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Wisconsin,346.276,349.509,373.852,381.273,323.706,359.583,381.523,469.716,564.274,596.177,636.006,679.905,730.275,745,696.007,282.333,243.186,433.68,396.5,0.8
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),Region,4,Plains,,277.546,291.176,302.64,320.66,336.866,369.121,447.228,531.413,623.381,710.378,763.737,852.917,883.514,978.834,1008.725,491.245,480.909,489.318,494.238,3.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Iowa,344.155,335.176,339.709,368.756,386.294,417.042,459.264,523.775,640.75,738.133,824.911,886.746,964.746,976.255,1016.282,464.241,371.227,377.228,330.868,-0.2
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Kansas,233.52,323.798,287.264,351.172,337.482,390.603,456.168,590.617,637.831,752.714,789.631,935.227,861.842,895.705,926.343,446.832,519.698,603.185,576.328,5.1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Minnesota,255.451,242.891,244.613,210.639,219.79,254.463,404.687,487.255,613.183,729.509,825.685,966.099,874.041,969.3,1055.566,483.507,455.096,463.336,534.693,4.2
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Missouri,263.525,296.496,336.134,361.404,378.439,387.998,443.783,534.498,600.215,662.578,674.732,766.797,862.554,1015.715,979.568,494.304,508.958,512.282,537.028,4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Nebraska,356.812,357.25,342.078,395.951,458.675,568.437,587.767,634.709,773.818,851.057,955.382,898.654,1055.577,1105.342,1270.303,717.865,700.02,644.453,557.389,2.5
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,North Dakota,312.924,228.564,256.541,296.709,339.205,405.484,433.89,517.351,606.697,701.499,775.527,785.618,790.052,867.855,923.35,377.83,409.368,384.498,332.404,0.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,South Dakota,224.102,218.784,234.725,264.305,292.566,325.981,394.479,424.141,456.427,538.918,551.107,631.7,674.526,715.83,753.522,365.043,331.793,347.217,257.846,0.8
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),Region,5,Southeast,,253.54,248.144,254.378,271.336,296.685,340.475,381.018,417.604,508.593,564.742,629.934,661.172,793.668,858.72,795.26,399.108,393.148,384.517,360.765,2
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Alabama,232.639,256.562,287.282,319.781,360.839,361.693,340.548,404.585,440.198,492.769,474.679,522.984,568.514,609.392,569.625,379.378,397.525,389.918,387.183,2.9
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Arkansas,284.512,246.427,236.973,262.899,302.526,337.142,370.402,361.794,388.215,410.93,433.135,479.943,490.61,534.125,564.383,338.585,366.298,356.835,348.547,1.1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Florida,289.721,249.183,247.203,295.45,363.476,472.671,511.763,501.769,594.824,633.797,635.638,653.926,787.635,782.474,754.508,264.653,272.37,252.676,248.736,-0.8
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Georgia,249.294,221.819,227.224,234.812,252.663,275.537,299.124,351.129,421.694,547.23,646.031,527.635,644.784,692.289,542.461,344.935,239.087,205.357,187.598,-1.6
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Kentucky,263.426,294.653,314.592,336.479,376.995,433.567,515.261,465.7,598.964,736.315,857.512,872.658,864.68,973.29,841.786,527.045,462.595,487.418,474.699,3.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Louisiana,297.464,305.461,323.251,355.249,381.136,414.303,462.509,531.86,609.31,649.51,742.282,787.989,805.106,854.738,892.365,570.904,624.735,661.43,653.589,4.5
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Mississippi,223.401,272.94,251.818,279.284,310.244,358.324,408.091,473.48,542.58,678.43,761.833,718.916,769.434,812.645,716.002,329.29,354.525,332.986,355.637,2.6
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,North Carolina,227.933,207.841,214.514,232.596,280.66,333.137,378.08,436.232,595.961,705.871,783.032,807.527,937.131,1000.861,1103.857,530.403,506.307,554.183,494.06,4.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,South Carolina,247.304,227.379,236.533,255.081,268.3,300.09,323.295,338.424,425.709,478.784,472.735,493.606,598.67,660.931,647.884,337.26,368.942,344.029,267.055,0.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Tennessee,212.841,221.442,205.208,168.943,155.047,159.153,178.421,257.313,324.947,249.163,390.058,518.088,959.142,1243.806,919.052,349.032,378.23,334.936,319.843,2.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Virginia,264.294,259.225,297.239,280.983,313.314,386.103,455.749,508.11,662.222,756.782,864.073,1040.351,1151.04,1075.146,1037.312,428.442,408.373,369.834,322.505,1.1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,West Virginia,210.34,246.088,292.94,329.31,352.481,367.297,508.225,536.147,641.882,720.394,834.628,879.957,1005.989,1041.053,1152.51,850.75,738.01,731.424,638.454,6.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),Region,6,Southwest,,159.339,158.204,171.291,185.669,199.34,232.758,322.939,298.404,348.282,367.997,404.353,418.486,442.806,457.382,468.067,277.422,294.298,285.239,281.019,3.2
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,6,Southwest,Arizona,20.038,15.184,21.376,24.11,31.136,34.115,37.552,26.45,27.858,27.163,38.068,37.963,38.165,38.688,37.823,24.964,37.187,44.89,44.414,4.5
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,6,Southwest,New Mexico,203.543,196.985,194.317,180.94,174.535,194.905,201.523,254.734,341.282,303.849,323.285,352.3,434.673,435.85,391.614,122.539,84.78,120.223,114.752,-3.1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,6,Southwest,Oklahoma,228.154,227.417,241.557,248.641,266.483,284.397,355.074,407.609,396.182,302.736,349.833,517.816,517.162,738.958,774.818,440.738,412.999,426.731,470.977,4.1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,6,Southwest,Texas,174.65,175.771,192.68,213.593,230.453,276.127,400.904,352.015,418.319,480.737,538.438,539.541,573.015,562.373,582.906,358.349,390.675,370.493,359.032,4.1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),Region,7,Rocky Mountains,,242.168,222.455,233.343,260.369,292.011,359.392,432.868,515.411,582.272,655.027,719.524,701.197,726.494,690.561,784.559,421.305,435.369,448.97,389.49,2.7
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Colorado,217.256,190.316,202.911,233.801,280.43,360.377,427.275,517.54,590.71,662.445,701.758,717.61,735.278,605.719,752.257,369.537,440.243,465.342,372.158,3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Idaho,285.791,259.347,255.449,277.11,313.434,383.36,460.708,573.605,639.337,652.646,687.622,668.725,692.253,737.388,736.33,427.112,372.891,362.867,338.38,0.9
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Montana,298.582,280.534,295.292,322.347,367.065,417.912,469.262,590.273,566.976,747.595,923.167,790.781,784.753,873.822,905.758,449.625,443.257,491.611,505.918,3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Utah,235.441,237.933,250.849,273.034,265.97,317.21,422.861,456.504,549.054,602.877,704.874,673.286,711.385,741.8,882.955,505.47,496.939,464.011,416.938,3.2
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Wyoming,243.602,212.512,221.682,245.484,268.467,321.456,366.439,439.985,529.903,617.24,629.326,632.509,728.479,680.187,620.334,439.523,362.816,458.249,413.29,3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),Region,8,Far West,,202.704,204.309,218.125,228.842,254.621,273.354,289.899,345.842,398.143,434.184,451.576,505.229,514.519,548.012,531.765,281.491,286.685,285.891,260.588,1.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Alaska,221.812,217.752,229.814,220.746,247.023,307.271,437.243,425.979,479.22,527.682,631.249,805.02,960.568,1062.75,1097.112,611.255,565.31,577.676,456.414,4.1
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,California,191.276,195.416,211.4,212.017,229.621,248.066,288.563,347.059,394.52,414.914,424.557,484.138,489.922,510.942,491.517,257.374,266.148,266.636,247.66,1.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Hawaii,261.611,244.784,275.276,477.301,1291.42,1156.001,441.024,220.436,252.201,329.942,431.79,479.842,476.931,526.314,523.911,264.368,256.754,256.971,244.751,-0.4
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Nevada,222.688,195.924,183.225,188.834,200.659,228.019,263.864,336.357,414.423,540.724,543.5,636.556,681.775,700.748,687.198,456.993,416.395,382.761,347.849,2.5
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Oregon,282.081,270.273,292.348,374.44,457.079,449.246,172.704,219.8,291.112,379.878,475.35,507.073,429.489,474.116,478.176,270.129,263.211,265.077,222.567,-1.3
7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Washington,261.37,250.091,238.176,276.052,304.008,331.833,339.584,422.145,505.354,615.266,636.709,636.262,696.538,825.802,813.889,429.136,428.894,418.975,354.424,1.7
8,Medicaid/Durable Medical Products ($),United States,0,United States,,28.765,31.095,34.502,39.941,46.921,51.133,50.365,50.189,51.12,53.791,67.164,66.784,63.9,63.949,70.843,79.334,83.852,84.457,85.202,6.2
8,Medicaid/Durable Medical Products ($),Region,1,New England,,28.811,40.562,51.586,93.36,121.146,93.994,66.154,61.826,60.695,53.223,63.411,60.407,59.1,55.163,61.15,72.525,97.471,81.984,94.214,6.8
8,Medicaid/Durable Medical Products ($),State,1,New England,Connecticut,43.057,76.824,68.59,118.148,162.912,72.942,96.822,78.076,56.225,15.171,40.133,38.439,32.206,18.405,39.072,32.319,46.84,56.667,59.171,1.8
8,Medicaid/Durable Medical Products ($),State,1,New England,Maine,27.413,31.614,40.788,50.387,53.699,52.101,52.42,54.292,61.178,75.942,64.35,48.145,64.167,67.604,72.575,71.821,70.841,73.824,76.408,5.9
8,Medicaid/Durable Medical Products ($),State,1,New England,Massachusetts,23.737,33.96,53.289,106.868,142.408,127.57,58.715,55.391,62.006,61.826,65.011,63.562,55.603,55.055,57.042,83.336,122.286,88.671,109.976,8.9
8,Medicaid/Durable Medical Products ($),State,1,New England,New Hampshire,88.305,79.234,79.651,96.128,108.294,97.182,100.238,119.812,100.961,103.298,136.719,128.402,152.638,131.714,114.027,128.566,139.297,150.466,141.102,2.6
8,Medicaid/Durable Medical Products ($),State,1,New England,Rhode Island,6.135,9.468,20.416,38.014,38.589,46.696,53.547,64.004,64.251,58.109,87.564,97.108,97.743,95.126,99.531,90.899,107.276,90.599,101.07,16.8
8,Medicaid/Durable Medical Products ($),State,1,New England,Vermont,22.457,25.319,28.321,30.31,34.281,35.009,30.702,28.425,29.701,30.51,41.377,44.467,43.665,44.831,51.592,55.429,60.284,56.628,58.066,5.4
8,Medicaid/Durable Medical Products ($),Region,2,Mideast,,18.895,21.114,26.651,28.024,32.953,40.376,38.491,41.756,48.223,50.718,56.389,53.375,56.898,55.844,63.225,66.331,72.801,68.231,71.271,7.7
8,Medicaid/Durable Medical Products ($),State,2,Mideast,Delaware,24.987,26.896,61.707,53.273,58.349,56.014,60.443,72.023,58.223,58.648,69.566,70.066,88.977,74.428,83.931,57.494,25.745,25.465,25.797,0.2
8,Medicaid/Durable Medical Products ($),State,2,Mideast,District of Columbia,24.889,38.367,43.344,47.373,53.737,45.47,56.232,67.663,59.768,52.231,58.389,111.044,127.201,131.925,148.802,188.649,182.091,178.498,196.362,12.2
8,Medicaid/Durable Medical Products ($),State,2,Mideast,Maryland,11.156,9.81,7.427,8.52,20.637,37.691,22.678,33.725,38.098,81.62,99.871,93.166,141.074,80.301,127.747,129.596,154.07,130.468,137.164,15
8,Medicaid/Durable Medical Products ($),State,2,Mideast,New Jersey,42.277,46.496,54.898,55.016,55.793,56.058,55.195,60.129,65.629,68.237,82.349,80.026,80.093,87.89,85.469,80.569,86.298,80.028,88.154,4.2
8,Medicaid/Durable Medical Products ($),State,2,Mideast,New York,15.069,17.701,26.028,28.175,34.5,41.568,43.542,48.989,61.848,60.308,61.072,54.603,50.91,53.673,58.386,62.99,70.057,69.376,70.418,8.9
8,Medicaid/Durable Medical Products ($),State,2,Mideast,Pennsylvania,16.602,16.86,16.634,17.753,19.95,30.274,26.26,18.101,15.878,11.673,15.712,16.207,19.459,29.334,33.08,36.573,39.896,33.996,35.961,4.4
8,Medicaid/Durable Medical Products ($),Region,3,Great Lakes,,24.248,29.378,31.345,33.584,37.376,46.816,51.36,53.654,60.686,58.411,65.959,57.831,54.59,57.905,59.662,80.642,83.762,79.012,81.602,7
8,Medicaid/Durable Medical Products ($),State,3,Great Lakes,Illinois,6.998,11.236,13.797,21.134,31.777,38.451,43.293,52.134,49.512,82.296,69.236,62.004,60.79,69.563,83.249,92.881,100.732,99.931,102.063,16.1
8,Medicaid/Durable Medical Products ($),State,3,Great Lakes,Indiana,37.776,58.202,53.397,43.674,39.549,57.854,71.697,79.411,87.087,94.727,110.516,110.201,92.72,102.94,98.784,89.075,102.279,100.089,110.206,6.1
8,Medicaid/Durable Medical Products ($),State,3,Great Lakes,Michigan,23.668,24.813,25.649,26.055,27.143,30.257,32.985,32.125,24.671,27.901,41.297,20.129,33.471,27.181,25.556,30.036,23.376,28.368,40.27,3
8,Medicaid/Durable Medical Products ($),State,3,Great Lakes,Ohio,36.746,38.609,45.505,49.196,55.128,72.505,73.489,68.292,85.657,19.506,46.394,47.435,39.692,45.411,38.941,110.02,114.251,98.989,97.866,5.6
8,Medicaid/Durable Medical Products ($),State,3,Great Lakes,Wisconsin,30.47,41.219,37.966,38.427,30.471,36.609,47.608,49.315,94.137,99.696,104.893,89.36,71.387,66.376,67.892,77.477,78.148,61.57,41.445,1.7
8,Medicaid/Durable Medical Products ($),Region,4,Plains,,31.452,30.88,32.243,46.758,48.928,49.179,60.738,69.516,72.485,93.291,102.832,109.599,106.073,113.613,153.694,153.944,149.807,146.035,115.927,7.5
8,Medicaid/Durable Medical Products ($),State,4,Plains,Iowa,45.174,49.553,50.767,50.083,54.18,76.905,104.531,107.898,107.194,103.83,104.408,107.942,114.225,143.605,159.228,157.472,96.454,96.262,94.657,4.2
8,Medicaid/Durable Medical Products ($),State,4,Plains,Kansas,38.472,42.768,38.475,49.345,42.324,42.772,92.404,108.021,101.307,108.887,134.984,143.157,123.481,120.586,146.875,118.752,72.863,36.263,36.607,-0.3
8,Medicaid/Durable Medical Products ($),State,4,Plains,Minnesota,35.861,29.441,28.121,75.152,79.06,61.264,59.815,70.204,76.177,77.017,83.551,91.519,91.233,103.068,242.856,250.719,265.469,261.892,163.973,8.8
8,Medicaid/Durable Medical Products ($),State,4,Plains,Missouri,15.904,15.153,17.809,19.007,18.293,19.102,25.297,35.86,39.583,94.979,101.927,108.293,98.667,95.408,94.268,88.764,103.278,107.467,95.842,10.5
8,Medicaid/Durable Medical Products ($),State,4,Plains,Nebraska,54.604,62.269,73.751,85.524,98.825,107.193,106.255,107.231,123.165,120.595,130.756,140.581,176.79,196.51,212.806,223.659,233.675,231.333,223.892,8.2
8,Medicaid/Durable Medical Products ($),State,4,Plains,North Dakota,23.953,20.004,18.407,32.259,47.735,46.095,44.219,53.982,73.794,66.347,105.828,100.738,86.258,93.164,85.642,70.582,49.443,33.427,67.757,5.9
8,Medicaid/Durable Medical Products ($),State,4,Plains,South Dakota,14.16,20.929,26.85,33.438,38.29,44.025,55.037,53.868,55.488,53.452,72.276,80.49,72.736,95.238,99.863,116.381,122.066,130.96,97.457,11.3
8,Medicaid/Durable Medical Products ($),Region,5,Southeast,,23.273,27.869,32.631,38.287,47.153,50.896,46.726,42.247,39.028,44.76,65.37,67.457,65.104,64.548,70.003,72.083,91.901,94.85,95.724,8.2
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Alabama,16.442,14.769,14.665,16.021,19.599,37.496,36.771,21.493,19.927,23.746,51.839,66.81,46.536,37.281,37.562,37.162,43.346,45.331,37.216,4.6
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Arkansas,22.311,34.418,38.111,45.185,52.551,57.507,59.067,59.391,59.958,72.244,73.501,68.2,62.988,68.133,72.441,74.76,87.376,91.664,95.364,8.4
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Florida,19.011,20.306,23.327,27.993,40.109,59.14,38.45,35.149,32.934,45.553,76.927,80.639,74.445,78.124,80.472,96.804,88.143,93.027,84.955,8.7
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Georgia,17.849,22.594,28.808,29.017,29.87,23.501,24.625,24.006,26.811,31.722,33.781,33.899,32.787,33.797,35.425,38.481,44.938,44.753,46.279,5.4
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Kentucky,51.818,60.927,66.624,70.285,76.063,109.76,126.884,85.931,35.88,45.986,126.089,128.514,114.866,100.602,108.969,103.745,122.138,125.781,125.836,5.1
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Louisiana,49.465,68.602,84.781,85.744,65.049,65.588,86.172,83.474,78.946,87.929,96.847,95.361,96.458,78.343,72.5,71.532,89.492,98.648,112.504,4.7
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Mississippi,4.971,6.22,6.734,8.09,9.742,10.821,11.138,11.284,11.294,10.872,13.085,13.899,13.655,13.026,14.633,16.632,18.901,18.713,20.136,8.1
8,Medicaid/Durable Medical Products ($),State,5,Southeast,North Carolina,10.155,12.539,18.25,32.919,53.543,59.055,63.035,64.082,59.432,52.378,108.439,119.711,119.109,120.372,125.584,125.275,237.326,183.023,178.141,17.3
8,Medicaid/Durable Medical Products ($),State,5,Southeast,South Carolina,31.151,40.113,50.013,56.491,61.771,67.976,72.914,66.465,71.056,75.146,78.376,72.351,67.309,74.752,97.419,105.622,114.644,117.964,97.184,6.5
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Tennessee,23.377,24.612,22.487,34.245,62.446,40.766,9.451,7.392,7.609,11.156,13.273,22.914,25.076,31.136,45.382,23.665,41.492,31.303,49.469,4.3
8,Medicaid/Durable Medical Products ($),State,5,Southeast,Virginia,24.572,27.417,31.722,34.797,40.413,43.598,51.669,56.976,64.787,67.253,72.161,34.433,61.728,57.248,66.637,66.719,82.218,208.019,218.897,12.9
8,Medicaid/Durable Medical Products ($),State,5,Southeast,West Virginia,3.3,12.225,35.215,48.57,45.5,47.551,57.531,49.368,50.478,72.078,83.947,85.271,72.858,78.495,77.431,69.132,74.667,70.42,79.981,19.4
8,Medicaid/Durable Medical Products ($),Region,6,Southwest,,58.079,50.358,53.522,55.51,62.691,69.578,66.567,51.776,57.92,69.525,85.95,91.207,84.061,86.618,96.731,103.836,77.533,84.149,85.569,2.2
8,Medicaid/Durable Medical Products ($),State,6,Southwest,Arizona,43.026,37.316,34.631,34.139,35.709,37.878,42.501,46.574,50.272,39.932,35.742,29.168,27.483,28.196,29.514,27.199,29.206,38.081,36.168,-1
